#OTUID	taxonomy	confidence
3fb9f10b13d3ad49558a09253d37e6b1	k__Bacteria	0.948583786908587
f3dbdca6e43fdcc7c5d682c7301ac81a	Unassigned	0.798318678427542
ea3d4a3ad36c6a366eb408ccd98c7aa3	Unassigned	0.916464039686946
17a70a7f9269bf95d87412b8daac5e88	k__Bacteria	0.932274327899868
f8717952eb48a8fd197f54a062c3766a	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae	0.999727799888449
32a236abe1ff6b64fe05cf8c1b4f8ca2	k__Bacteria	0.928949157711309
320f2e1cb04f47c47789d81ad6b67e6c	k__Bacteria; p__Acidobacteria; c__RB25; o__; f__; g__; s__	0.967363287351345
ebfb3c7662c06ba01d60340679fc5e22	k__Bacteria	0.920889510472713
90ffa5faa1784e75176526adcd0c03be	k__Bacteria	0.919961952897712
ac69543e4082dea3ce41811880426b7f	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__	0.960995276510319
80cb30fb4e21df37247300cea5250201	k__Bacteria	0.91582337259638
14e18be03af7a3cf2290d2e4781447bf	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__[Marinicellales]; f__[Marinicellaceae]; g__; s__	0.999969297596434
72fa29ca648599046aae8294ea0d8467	Unassigned	0.879047072927515
60c55288850f536b5249bf51d74a0b88	Unassigned	0.924605394660767
b3a55e585140a09dce4af285bfef9860	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Loktanella	0.711436626601472
dffe263900329e03402a64d754be3558	k__Bacteria	0.93209668626723
16a82bfc0f0f95a06041abc4970ce161	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60	0.999971117858308
9b65c467097c603c08974b0cd5519cae	k__Bacteria	0.803632689270783
76b6acdc126c9df5e1b1f3d85d960f76	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Marinilabiaceae; g__; s__	0.837168817815266
bae03f2bb046395bba58f4e835bc5098	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae; g__; s__	0.917857400759783
888820190d4fc49f91dc1ab188bb83f8	Unassigned	0.882512776726312
a43a67751fcf3e8e8d31ea5893685f72	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__SHA-43; f__; g__; s__	0.999848174492762
66f731651a354229b4da2bf1630f9610	k__Bacteria	0.902051420032584
b2b6e0bf8d8635e1046c05a62202ed37	k__Bacteria	0.946427816623948
97eb5b061d9310be1310642817323651	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.999434037145056
b575266a2028ba981936461c76d011e7	k__Bacteria	0.935634420978314
db0dfd91e0f761d98f433cba465076ae	k__Bacteria	0.970125506390854
cef3a2eec57e3c1768be2b862f032428	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae	0.999980406679015
699d4b218570c3f10982f0cd8591df44	k__Bacteria	0.947566895292942
848bc6d67440c85395373363afe0037b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__[Marinicellales]; f__[Marinicellaceae]; g__; s__	0.999920280971294
ab5a8e5c175d32010cfc254529f55a18	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae; g__; s__	0.824951454529761
cda75d817233b7e4716003c0ceda4596	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Marinilabiaceae	0.799553614776245
f14d1d13c00ab76177b8a8803dc1ba58	Unassigned	0.893378806914509
48ff682544a8035fff193e016f60fa31	k__Bacteria	0.97025254613699
5fa9ea61b90f2929c1f988ee3eb5d92c	k__Bacteria	0.954523152749884
6d9ab860e4994619e145d7fb0cafdd66	k__Bacteria	0.954876374541909
ac66d3c109d959737b1b758f7d71e800	k__Bacteria	0.954061371211241
0e190f46cf110cbe4d64dfed67b35442	k__Bacteria	0.928469515180237
e8c981e599a143f2f8e2abaed8540732	k__Bacteria	0.937235050517312
0b305d2c25423d0f80631985d4387e23	k__Bacteria	0.917299911319199
ebf296a277fb93a9d6b9a83675b3585b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.992755574239253
4de2cf565e950d7a10f2af659df28e5b	k__Bacteria	0.94701375168609
ca6d26a252f6bd3897a55bf6ef066ed2	k__Bacteria	0.966085089306713
17f2fd3fad85b9483945fbf89ca02eef	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__	0.952483624927421
